latitude,longitude,description,"location_description","primary_type"
"41.800786864","-87.620994789","FINANCIAL IDENTITY THEFT OVER $ 300",APARTMENT,"DECEPTIVE PRACTICE"
"41.779451196","-87.635038395","$500 AND UNDER",STREET,THEFT
"41.756633742","-87.56147562","UNLAWFUL ENTRY",APARTMENT,BURGLARY
"41.906507267","-87.76702211",SIMPLE,"SCHOOL, PUBLIC, BUILDING",ASSAULT
"41.866182365","-87.724467971",SIMPLE,STREET,BATTERY
"41.785187197","-87.608524835",SIMPLE,"SCHOOL, PUBLIC, GROUNDS",BATTERY
"41.882553868","-87.624383802","CREDIT CARD FRAUD",STREET,"DECEPTIVE PRACTICE"
"41.879681908","-87.666750783","DOMESTIC BATTERY SIMPLE",STREET,BATTERY
"41.897895128","-87.624096605","FROM BUILDING",RESTAURANT,THEFT
"41.777184766","-87.652008209","$500 AND UNDER",RESIDENCE,THEFT
"41.882553868","-87.624383802","$500 AND UNDER",STREET,THEFT
"41.758866201","-87.57694517","$500 AND UNDER","PARK PROPERTY",THEFT
"41.766237192","-87.662636959","DOMESTIC BATTERY SIMPLE",STREET,BATTERY
"41.9116839","-87.745917518","THEFT BY LESSEE,MOTOR VEH","COMMERCIAL / BUSINESS OFFICE","DECEPTIVE PRACTICE"
"41.77883653","-87.711469245","TELEPHONE THREAT",BANK,"OTHER OFFENSE"
"41.732719014","-87.568319976","FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.77883653","-87.711469245",SIMPLE,BANK,ASSAULT
"41.772416732","-87.648576027","FROM BUILDING","RESIDENTIAL YARD (FRONT/BACK)",THEFT
"41.759689835","-87.574915968","CHILD ABANDONMENT",APARTMENT,"OFFENSE INVOLVING CHILDREN"
"41.808504832","-87.610184077","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.780110888","-87.615617777","OBSTRUCTING IDENTIFICATION",SIDEWALK,"INTERFERENCE WITH PUBLIC OFFICER"
"41.975533134","-87.66834487","TELEPHONE THREAT",BANK,"OTHER OFFENSE"
"41.909804314","-87.651606387","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.974760699","-87.69766278","TO LAND","HOSPITAL BUILDING/GROUNDS","CRIMINAL TRESPASS"
"41.857627429","-87.648277118","CRIMINAL SEXUAL ABUSE",APARTMENT,"SEX OFFENSE"
"41.980682134","-87.673252737","AGGRAVATED:KNIFE/CUTTING INSTR",APARTMENT,ASSAULT
"41.721005667","-87.643202686","$500 AND UNDER",SIDEWALK,THEFT
"41.773496785","-87.668936514","FORCIBLE ENTRY",APARTMENT,BURGLARY
"41.896364548","-87.632704732","TO CITY OF CHICAGO PROPERTY",STREET,"CRIMINAL DAMAGE"
"41.960987819","-87.724551615","ATTEMPT: ARMED-HANDGUN",BARBERSHOP,ROBBERY
"41.779012821","-87.664208692","AGG PO HANDS NO/MIN INJURY",RESTAURANT,BATTERY
"41.778660358","-87.693381423","TO VEHICLE",STREET,"CRIMINAL TRESPASS"
"41.982143053","-87.711271335","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.677296356","-87.625096305","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",THEFT
"41.891308785","-87.614359614","FINANCIAL IDENTITY THEFT $300 AND UNDER",APARTMENT,"DECEPTIVE PRACTICE"
"41.686541846","-87.703810247","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"41.967861064","-87.669417492","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.770405683","-87.620242266","TO VEHICLE",RESIDENCE,"CRIMINAL DAMAGE"
"41.727121933","-87.629494871","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.951428273","-87.659912339","FROM BUILDING",RESTAURANT,THEFT
"41.874086805","-87.62599014","FROM BUILDING",RESTAURANT,THEFT
"41.902522915","-87.63140683","COUNTERFEITING DOCUMENT",BANK,"DECEPTIVE PRACTICE"
"41.880715741","-87.726507595","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.891522971","-87.644374529","$500 AND UNDER",STREET,THEFT
"41.872848316","-87.69914356","$500 AND UNDER","RESIDENCE PORCH/HALLWAY",THEFT
"41.779295906","-87.644774188",SIMPLE,STREET,BATTERY
"41.748465764","-87.668894176","$500 AND UNDER","SCHOOL, PRIVATE, BUILDING",THEFT
"41.779074091","-87.696226042","ARMED: HANDGUN","SMALL RETAIL STORE",ROBBERY
"41.698294554","-87.683852725","$500 AND UNDER",RESIDENCE,THEFT
"41.895047813","-87.711423034","TO LAND","CONVENIENCE STORE","CRIMINAL TRESPASS"
"41.891694878","-87.626155832","CREDIT CARD FRAUD","DEPARTMENT STORE","DECEPTIVE PRACTICE"
"41.831125527","-87.625997325","VEHICLE TITLE/REG OFFENSE",STREET,"OTHER OFFENSE"
"41.769781462","-87.667592849","TO PROPERTY","POOL ROOM","CRIMINAL DAMAGE"
"41.777284571","-87.6892926","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.760903559","-87.644303769","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.927849321","-87.639978236","$500 AND UNDER","RESIDENCE PORCH/HALLWAY",THEFT
"41.969035771","-87.659090764",SIMPLE,SIDEWALK,BATTERY
"41.938585768","-87.765595312",SIMPLE,ALLEY,BATTERY
"41.880366516","-87.6243529",SIMPLE,"SCHOOL, PRIVATE, BUILDING",BATTERY
"41.808101843","-87.66981518","AGGRAVATED OF A SENIOR CITIZEN","CTA BUS",BATTERY
"41.88791087","-87.771204147","TELEPHONE THREAT",APARTMENT,"OTHER OFFENSE"
"41.779153403","-87.65449147",SIMPLE,SIDEWALK,BATTERY
"41.977113891","-87.659888198","$500 AND UNDER",SIDEWALK,THEFT
"41.765755571","-87.576292427","RETAIL THEFT","CONVENIENCE STORE",THEFT
"41.844291726","-87.721431241","$500 AND UNDER",OTHER,THEFT
"41.786258474","-87.702659701","POSS: HEROIN(BRN/TAN)","PARKING LOT/GARAGE(NON.RESID.)",NARCOTICS
"41.882465443","-87.753918938",SIMPLE,STREET,ASSAULT
"41.679181044","-87.640746847","OBSTRUCTING JUSTICE",STREET,"INTERFERENCE WITH PUBLIC OFFICER"
"41.752928683","-87.682921109","TELEPHONE THREAT","SCHOOL, PRIVATE, GROUNDS","OTHER OFFENSE"
"41.9710064","-87.706102764","ILLEGAL USE CASH CARD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.880595719","-87.639413385","FROM BUILDING",RESTAURANT,THEFT
"41.849863465","-87.683132958","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.754168689","-87.601635756",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"42.018311737","-87.675866628","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.878123916","-87.633208786","CREDIT CARD FRAUD",RESTAURANT,"DECEPTIVE PRACTICE"
"41.882394062","-87.627844798","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.931582515","-87.742747165",SIMPLE,"DEPARTMENT STORE",BATTERY
"42.018467702","-87.665803788","CRIMINAL DEFACEMENT","GAS STATION","CRIMINAL DAMAGE"
"41.780340894","-87.672715582","DOMESTIC BATTERY SIMPLE",ALLEY,BATTERY
"41.899410159","-87.624131266","CREDIT CARD FRAUD","DEPARTMENT STORE","DECEPTIVE PRACTICE"
"41.782951712","-87.604362828","$500 AND UNDER",APARTMENT,THEFT
"41.749146615","-87.690160263","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.947742378","-87.786334815","ILLEGAL USE CASH CARD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.912297849","-87.751698347","HARASSMENT BY ELECTRONIC MEANS",APARTMENT,"OTHER OFFENSE"
"41.880361881","-87.755807047","STRONGARM - NO WEAPON",STREET,ROBBERY
"41.755004079","-87.73034298","FROM BUILDING",OTHER,THEFT
"41.883202953","-87.635823077","FROM BUILDING",RESTAURANT,THEFT
"41.938722006","-87.754953649","STRONGARM - NO WEAPON",SIDEWALK,ROBBERY
"41.656513626","-87.602332313","$500 AND UNDER",TAXICAB,THEFT
"41.973986725","-87.871611966","ARSON THREAT","COMMERCIAL / BUSINESS OFFICE","PUBLIC PEACE VIOLATION"
"41.922764364","-87.632309423","CREDIT CARD FRAUD",RESTAURANT,"DECEPTIVE PRACTICE"
"41.883202953","-87.635823077","CREDIT CARD FRAUD",RESTAURANT,"DECEPTIVE PRACTICE"
"41.899410159","-87.624131266","CREDIT CARD FRAUD","DEPARTMENT STORE","DECEPTIVE PRACTICE"
"41.677076627","-87.628638439","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.871254005","-87.662924445","HARASSMENT BY TELEPHONE",RESIDENCE,"OTHER OFFENSE"
"41.900505589","-87.699285044","DOMESTIC BATTERY SIMPLE","HOSPITAL BUILDING/GROUNDS",BATTERY
"41.736491541","-87.615385513","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.9469917","-87.75087949",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.761330424","-87.659829116","OTHER VEHICLE OFFENSE",STREET,"OTHER OFFENSE"
"41.836385231","-87.66571041","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.88200664","-87.728797853","POSS: HEROIN(WHITE)",SIDEWALK,NARCOTICS
"41.922764364","-87.632309423","FROM BUILDING",OTHER,THEFT
"41.706925829","-87.642045876","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.95347181","-87.743552438","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.976851852","-87.654999693","RETAIL THEFT","GROCERY FOOD STORE",THEFT
"41.866285729","-87.716070718","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","CRIMINAL DAMAGE"
"41.896664035","-87.629175344","TELEPHONE THREAT",RESIDENCE,"OTHER OFFENSE"
"41.876227655","-87.721618728","POSS: CANNABIS 30GMS OR LESS",STREET,NARCOTICS
"41.87311739","-87.745595187","AGGRAVATED: OTHER DANG WEAPON",STREET,ASSAULT
"41.791116459","-87.702267385","STRONGARM - NO WEAPON",RESIDENCE,ROBBERY
"41.897895128","-87.624096605","CREDIT CARD FRAUD","SMALL RETAIL STORE","DECEPTIVE PRACTICE"
"42.004044032","-87.668125318",SIMPLE,"SCHOOL, PRIVATE, GROUNDS",BATTERY
"41.90712916","-87.678085051",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.895002822","-87.621454706","FROM BUILDING",RESTAURANT,THEFT
"41.762271277","-87.657883966","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.880486258","-87.725665179","POSS: CANNABIS 30GMS OR LESS",SIDEWALK,NARCOTICS
"41.931138327","-87.697596282","CREDIT CARD FRAUD","ATM (AUTOMATIC TELLER MACHINE)","DECEPTIVE PRACTICE"
"41.794172544","-87.70357593","RETAIL THEFT","DRUG STORE",THEFT
"41.943518542","-87.657422572","$500 AND UNDER",STREET,THEFT
"41.998317551","-87.687458618",SIMPLE,STREET,BATTERY
"41.754327341","-87.640053181","OTHER VEHICLE OFFENSE",STREET,"OTHER OFFENSE"
"41.760903559","-87.644303769","TO LAND",BARBERSHOP,"CRIMINAL TRESPASS"
"41.903141995","-87.63077557","RETAIL THEFT","GROCERY FOOD STORE",THEFT
"41.9971736","-87.796171947","AGGRAVATED PO: OTHER DANG WEAP","CHURCH/SYNAGOGUE/PLACE OF WORSHIP",BATTERY
"41.824655644","-87.607261681","TO PROPERTY","PARK PROPERTY","CRIMINAL DAMAGE"
"41.818452809","-87.722161533","OVER $500","OTHER RAILROAD PROP / TRAIN DEPOT",THEFT
"41.986428158","-87.656700356","ILLEGAL USE CASH CARD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.908987744","-87.632210361","FINANCIAL IDENTITY THEFT OVER $ 300",APARTMENT,"DECEPTIVE PRACTICE"
"41.830615654","-87.656142227","FROM BUILDING",OTHER,THEFT
"41.899051642","-87.667375841",FORGERY,RESTAURANT,"DECEPTIVE PRACTICE"
"41.798562129","-87.665923432","FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.870931735","-87.686157813","$500 AND UNDER","AUTO / BOAT / RV DEALERSHIP",THEFT
"41.731158182","-87.606036808","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"42.010996301","-87.662680653","OVER $500",RESIDENCE,THEFT
"41.863888806","-87.725106488","ATTEMPT - FINANCIAL IDENTITY THEFT",OTHER,"DECEPTIVE PRACTICE"
"41.742035042","-87.562438286","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.831478244","-87.646126931","$500 AND UNDER","SMALL RETAIL STORE",THEFT
"41.909948834","-87.778891158","FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.962583234","-87.65567317","FROM BUILDING","ATHLETIC CLUB",THEFT
"41.882114362","-87.632361012","CREDIT CARD FRAUD",RESTAURANT,"DECEPTIVE PRACTICE"
"41.886410545","-87.63394829","OVER $500",SIDEWALK,THEFT
"41.970433391","-87.763029002","FINANCIAL IDENTITY THEFT OVER $ 300",BANK,"DECEPTIVE PRACTICE"
"41.866782644","-87.656674836",SIMPLE,SIDEWALK,BATTERY
"41.830901193","-87.634629927","OVER $500",STREET,THEFT
"41.891412551","-87.647934597","POCKET-PICKING","CTA PLATFORM",THEFT
"41.884688197","-87.636827836","FROM BUILDING",RESTAURANT,THEFT
"41.867346388","-87.632166244","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.878123916","-87.633208786","$500 AND UNDER",RESTAURANT,THEFT
"41.852029531","-87.6861979","$500 AND UNDER",OTHER,THEFT
"41.932738985","-87.648117094","CREDIT CARD FRAUD","DRUG STORE","DECEPTIVE PRACTICE"
"41.854005361","-87.695512317","$500 AND UNDER","RESIDENCE PORCH/HALLWAY",THEFT
"41.906638835","-87.689889708",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.704510233","-87.61247118","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.998508357","-87.672288617","$500 AND UNDER",APARTMENT,THEFT
"41.731158182","-87.606036808","AGGRAVATED: OTHER DANG WEAPON",STREET,ASSAULT
"41.760071039","-87.585764227","HARASSMENT BY TELEPHONE",OTHER,"OTHER OFFENSE"
"41.833103649","-87.684484156","UNLAWFUL POSS OF HANDGUN",RESIDENCE,"WEAPONS VIOLATION"
"41.899410159","-87.624131266","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.968815819","-87.674618145","RETAIL THEFT","GROCERY FOOD STORE",THEFT
"41.961507817","-87.675064775",SIMPLE,SIDEWALK,BATTERY
"41.79054357","-87.780130326",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.877822179","-87.655181405","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.893668506","-87.712123242","TO VEHICLE",SIDEWALK,"CRIMINAL DAMAGE"
"41.863642218","-87.627331436","OVER $500",APARTMENT,THEFT
"41.861320168","-87.704217033","DOMESTIC BATTERY SIMPLE",SIDEWALK,BATTERY
"41.740918989","-87.631967753","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",THEFT
"41.689384302","-87.65312218","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.918917562","-87.63963769","FRAUD OR CONFIDENCE GAME",RESIDENCE,"DECEPTIVE PRACTICE"
"41.982983345","-87.715441364","FORCIBLE ENTRY",APARTMENT,BURGLARY
"41.88489739","-87.766676821",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.751266022","-87.606084723","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",RESIDENCE,BATTERY
"41.874248852","-87.628690763","OVER $500","CLEANING STORE",THEFT
"41.992606104","-87.799454843",SIMPLE,BANK,ASSAULT
"41.779653803","-87.651406457","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",SIDEWALK,BATTERY
"41.98287878","-87.791440835","OVER $500","SCHOOL, PUBLIC, BUILDING",THEFT
"41.9066185","-87.754655732",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.8653515","-87.721491127",SIMPLE,STREET,ASSAULT
"41.744225118","-87.545464577","AGGRAVATED:KNIFE/CUTTING INSTR",APARTMENT,BATTERY
"41.750838669","-87.602743669","MANU/DEL:CANNABIS 10GM OR LESS",STREET,NARCOTICS
"41.975343603","-87.659840652","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.899410159","-87.624131266","CREDIT CARD FRAUD","DEPARTMENT STORE","DECEPTIVE PRACTICE"
"41.893128428","-87.749356399",SIMPLE,RESIDENCE,BATTERY
"41.88725327","-87.720959008","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.895003278","-87.62152816","UNAUTHORIZED VIDEOTAPING","HOSPITAL BUILDING/GROUNDS","DECEPTIVE PRACTICE"
"41.751007325","-87.581665974",SIMPLE,ALLEY,ASSAULT
"41.785813869","-87.672864736","GUN OFFENDER: DUTY TO REGISTER",STREET,"OTHER OFFENSE"
"41.897837503","-87.624097243","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.762719954","-87.624846791","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING",ASSAULT
"41.897837503","-87.624097243","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.765139056","-87.648609431",SIMPLE,STREET,ASSAULT
"41.850930053","-87.669537924","TELEPHONE THREAT",OTHER,"OTHER OFFENSE"
"41.899410159","-87.624131266","CREDIT CARD FRAUD","DEPARTMENT STORE","DECEPTIVE PRACTICE"
"41.874233514","-87.630666333","FRAUD OR CONFIDENCE GAME",BANK,"DECEPTIVE PRACTICE"
"41.820248497","-87.616020877","$500 AND UNDER",RESIDENCE,THEFT
"41.820248497","-87.616020877","CREDIT CARD FRAUD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.904653177","-87.707983265","CREDIT CARD FRAUD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.963959226","-87.694152087","$500 AND UNDER",STREET,THEFT
"41.821255232","-87.619920499","MANU/DEL:CANNABIS OVER 10 GMS",STREET,NARCOTICS
"41.90279601","-87.628501862","FROM BUILDING",OTHER,THEFT
"41.92510186","-87.671992307","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.990159786","-87.726830225","FROM BUILDING","SCHOOL, PUBLIC, GROUNDS",THEFT
"41.92510186","-87.671992307","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.765232444","-87.642662948","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.907402786","-87.687145162","OVER $500","MEDICAL/DENTAL OFFICE",THEFT
"41.75402749","-87.604030532","DOMESTIC BATTERY SIMPLE",RESIDENCE,BATTERY
"41.770437738","-87.60696063","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST",APARTMENT,BATTERY
"41.897549742","-87.753213275","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.901869443","-87.718968006","POSS: HEROIN(WHITE)",SIDEWALK,NARCOTICS
"41.761330166","-87.659785135","DOMESTIC BATTERY SIMPLE",SIDEWALK,BATTERY
"41.752646328","-87.57967152","TO PROPERTY","ANIMAL HOSPITAL","CRIMINAL DAMAGE"
"41.760614673","-87.681809894","ANIMAL ABUSE/NEGLECT","RESIDENTIAL YARD (FRONT/BACK)","OTHER OFFENSE"
"41.903937212","-87.655790422","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",THEFT
"41.797777738","-87.617679793",SIMPLE,APARTMENT,ASSAULT
"41.931642033","-87.738329205","THEFT OF LABOR/SERVICES",OTHER,"DECEPTIVE PRACTICE"
"41.922290769","-87.755190253","TO VEHICLE",STREET,"CRIMINAL DAMAGE"
"41.707776242","-87.623535011","TO RESIDENCE","ABANDONED BUILDING","CRIMINAL TRESPASS"
"41.742331781","-87.552735548","HARASSMENT BY TELEPHONE",APARTMENT,"OTHER OFFENSE"
"41.810676762","-87.675199089","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.927045031","-87.662575821","FINANCIAL IDENTITY THEFT $300 AND UNDER",,"DECEPTIVE PRACTICE"
"41.833394209","-87.617007965","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.964744922","-87.714849143",SIMPLE,"SCHOOL, PUBLIC, BUILDING",ASSAULT
"41.886412499","-87.632468271",AUTOMOBILE,OTHER,"MOTOR VEHICLE THEFT"
"41.797464447","-87.729409683","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.980166166","-87.768392725","FINANCIAL IDENTITY THEFT OVER $ 300",RESIDENCE,"DECEPTIVE PRACTICE"
"41.745285231","-87.605067562","FINANCIAL IDENTITY THEFT OVER $ 300","SMALL RETAIL STORE","DECEPTIVE PRACTICE"
"41.779822481","-87.601655835","OVER $500","RESIDENCE PORCH/HALLWAY",THEFT
"41.870211606","-87.742460618","OVER $500",STREET,THEFT
"41.758359919","-87.563932565","FORCIBLE ENTRY",APARTMENT,BURGLARY
"41.906438061","-87.710210418",SIMPLE,"SCHOOL, PUBLIC, BUILDING",BATTERY
"41.871371147","-87.627514417","FROM BUILDING","ATHLETIC CLUB",THEFT
"41.902965587","-87.640129975","$500 AND UNDER","RESIDENCE PORCH/HALLWAY",THEFT
"41.72098123","-87.627433675","TO PROPERTY",RESIDENCE,"CRIMINAL DAMAGE"
"41.785297763","-87.636144625","FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.799701947","-87.7233483",SIMPLE,"SMALL RETAIL STORE",BATTERY
"41.752892887","-87.582120402","FRAUD OR CONFIDENCE GAME",APARTMENT,"DECEPTIVE PRACTICE"
"42.020820517","-87.670721657","TELEPHONE THREAT",RESIDENCE,"OTHER OFFENSE"
"41.732771785","-87.604728989","$500 AND UNDER","VEHICLE NON-COMMERCIAL",THEFT
"41.76972749","-87.583547963",SIMPLE,APARTMENT,ASSAULT
"41.911653267","-87.730476379","POSS: CANNABIS 30GMS OR LESS","SCHOOL, PUBLIC, BUILDING",NARCOTICS
"41.845498317","-87.633792155","DOMESTIC BATTERY SIMPLE",STREET,BATTERY
"41.977094683","-87.6598884","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.748074236","-87.663379392","ARMED: HANDGUN",STREET,ROBBERY
"41.93859561","-87.649576033","RETAIL THEFT","SMALL RETAIL STORE",THEFT
"41.763654782","-87.583611338",SIMPLE,SIDEWALK,ASSAULT
"41.851921429","-87.72258447","$500 AND UNDER",STREET,THEFT
"41.796809406","-87.664658051","FROM BUILDING",OTHER,THEFT
"41.75776393","-87.609031409","PRO EMP HANDS NO/MIN INJURY",STREET,BATTERY
"41.772972156","-87.689581362","AGGRAVATED: HANDGUN",SIDEWALK,ASSAULT
"41.845159213","-87.725104081","$500 AND UNDER",STREET,THEFT
"41.89920884","-87.755703376","OTHER WEAPONS VIOLATION","SCHOOL, PUBLIC, BUILDING","OTHER OFFENSE"
"41.876665916","-87.647629531","FRAUD OR CONFIDENCE GAME","COMMERCIAL / BUSINESS OFFICE","DECEPTIVE PRACTICE"
"41.985539358","-87.663304679","FINANCIAL IDENTITY THEFT $300 AND UNDER","SMALL RETAIL STORE","DECEPTIVE PRACTICE"
"41.686378334","-87.712598376",SIMPLE,"RESIDENTIAL YARD (FRONT/BACK)",BATTERY
"41.747831823","-87.547970993","ATTEMPT: ARMED-HANDGUN","CTA BUS STOP",ROBBERY
"41.860238854","-87.70671287",SIMPLE,STREET,ASSAULT
"41.780312889","-87.686116533",SIMPLE,RESIDENCE,ASSAULT
"41.924482902","-87.642377476","OVER $500",APARTMENT,THEFT
"41.705935345","-87.650805387",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.969105211","-87.65364778","TELEPHONE THREAT",OTHER,"OTHER OFFENSE"
"41.846401278","-87.699525939","POSS FIREARM/AMMO:NO FOID CARD",APARTMENT,"WEAPONS VIOLATION"
"41.759890565","-87.556492213","TELEPHONE THREAT","SCHOOL, PUBLIC, BUILDING","OTHER OFFENSE"
"41.866148185","-87.726825268",SIMPLE,"SMALL RETAIL STORE",BATTERY
"41.752248579","-87.611321609","ATTEMPT FORCIBLE ENTRY",RESIDENCE,BURGLARY
"41.759292223","-87.647901899",SIMPLE,APARTMENT,ASSAULT
"41.89028386","-87.751758533","TO LAND",RESIDENCE,"CRIMINAL TRESPASS"
"41.95291432","-87.709213844","$500 AND UNDER",STREET,THEFT
"41.845691143","-87.620078491","ILLEGAL USE CASH CARD",OTHER,"DECEPTIVE PRACTICE"
"41.854896434","-87.648199814","NON-AGGRAVATED","SCHOOL, PUBLIC, BUILDING","CRIM SEXUAL ASSAULT"
"41.730050018","-87.55339715","TELEPHONE THREAT",APARTMENT,"OTHER OFFENSE"
"41.862859101","-87.624050746","TRUCK, BUS, MOTOR HOME",STREET,"MOTOR VEHICLE THEFT"
"41.862859101","-87.624050746","TRUCK, BUS, MOTOR HOME",STREET,"MOTOR VEHICLE THEFT"
"41.862859101","-87.624050746","TRUCK, BUS, MOTOR HOME",STREET,"MOTOR VEHICLE THEFT"
"41.862859101","-87.624050746","TRUCK, BUS, MOTOR HOME",STREET,"MOTOR VEHICLE THEFT"
"41.907153315","-87.639680572","$500 AND UNDER",APARTMENT,THEFT
"42.000526948","-87.669239901","BOGUS CHECK",RESIDENCE,"DECEPTIVE PRACTICE"
"41.92637299","-87.650059339","TELEPHONE THREAT",OTHER,"OTHER OFFENSE"
"41.903630157","-87.648439447","AGGRAVATED: OTHER DANG WEAPON",STREET,BATTERY
"41.908374097","-87.628796854","FINANCIAL IDENTITY THEFT OVER $ 300",RESIDENCE,"DECEPTIVE PRACTICE"
"41.975464776","-87.734707277","OTHER VEHICLE OFFENSE",STREET,"OTHER OFFENSE"
"41.929581424","-87.639606686",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.720274556","-87.568881512","$500 AND UNDER",STREET,THEFT
"41.896543517","-87.637767884","FINANCIAL IDENTITY THEFT OVER $ 300",RESIDENCE,"DECEPTIVE PRACTICE"
"41.841825184","-87.623292218","FRAUD OR CONFIDENCE GAME",RESIDENCE,"DECEPTIVE PRACTICE"
"41.685069366","-87.612464908",AUTOMOBILE,STREET,"MOTOR VEHICLE THEFT"
"41.948697403","-87.760458406","CREDIT CARD FRAUD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.722485061","-87.662703855","RETAIL THEFT","GROCERY FOOD STORE",THEFT
"41.805470526","-87.603810519","FINANCIAL IDENTITY THEFT OVER $ 300",,"DECEPTIVE PRACTICE"
"41.884268781","-87.682758532","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
"41.967394242","-87.714555088","ILLEGAL USE CASH CARD",RESIDENCE,"DECEPTIVE PRACTICE"
"41.835947057","-87.734045986","AGG PO HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING",BATTERY
"41.768777881","-87.573925492","FROM BUILDING","MEDICAL/DENTAL OFFICE",THEFT
"41.764648542","-87.686134696","HARASSMENT BY ELECTRONIC MEANS",APARTMENT,"OTHER OFFENSE"
"41.750154295","-87.661008708","TO PROPERTY",APARTMENT,"CRIMINAL DAMAGE"
"42.009269306","-87.675326876","$500 AND UNDER","OTHER RAILROAD PROP / TRAIN DEPOT",THEFT
"41.868097353","-87.716659073",SIMPLE,OTHER,BATTERY
"41.751177563","-87.682876487","AGGRAVATED: OTHER DANG WEAPON",RESTAURANT,BATTERY
"41.86821682","-87.6304532","RETAIL THEFT","DEPARTMENT STORE",THEFT
"41.774436787","-87.599715386","DOMESTIC BATTERY SIMPLE",APARTMENT,BATTERY
